data_set,team,player
2016-2017 Regular Season,ATL,Kyle Korver
2016-2017 Regular Season,ATL,Dennis Schroder
2016-2017 Regular Season,ATL,Paul Millsap
2016-2017 Regular Season,ATL,Tim Hardaway Jr.
2016-2017 Regular Season,ATL,Mike Muscala
2016-2017 Regular Season,WAS,Andrew Nicholson
2016-2017 Regular Season,ATL,Malcolm Delaney
2016-2017 Regular Season,WAS,Trey Burke
2016-2017 Regular Season,ATL,Thabo Sefolosha
2016-2017 Regular Season,WAS,Marcus Thornton
2016-2017 Regular Season,WAS,Jason Smith
2016-2017 Regular Season,WAS,Kelly Oubre Jr.
2016-2017 Regular Season,ATL,Kris Humphries
2016-2017 Regular Season,WAS,Daniel Ochefu
2016-2017 Regular Season,WAS,Tomas Satoransky
2016-2017 Regular Season,WAS,Sheldon McClellan
2016-2017 Regular Season,ATL,Taurean Prince
2016-2017 Regular Season,ATL,DeAndre' Bembry
2016-2017 Regular Season,CHI,Robin Lopez
2016-2017 Regular Season,CHI,Dwyane Wade
2016-2017 Regular Season,CHI,Jimmy Butler
2016-2017 Regular Season,CHI,Taj Gibson
2016-2017 Regular Season,CHI,Rajon Rondo
2016-2017 Regular Season,CHI,Doug McDermott
2016-2017 Regular Season,CHI,Nikola Mirotic
2016-2017 Regular Season,CHI,Isaiah Canaan
2016-2017 Regular Season,CHI,Cristiano Felicio
2016-2017 Regular Season,CHI,Michael Carter-Williams
2016-2017 Regular Season,LAC,Chris Paul
2016-2017 Regular Season,LAC,DeAndre Jordan
2016-2017 Regular Season,LAC,JJ Redick
2016-2017 Regular Season,LAC,Blake Griffin
2016-2017 Regular Season,LAC,Luc Mbah a Moute
2016-2017 Regular Season,LAC,Jamal Crawford
2016-2017 Regular Season,LAC,Austin Rivers
2016-2017 Regular Season,LAC,Raymond Felton
2016-2017 Regular Season,LAC,Marreese Speights
2016-2017 Regular Season,LAC,Wesley Johnson
2016-2017 Regular Season,POR,Shabazz Napier
2016-2017 Regular Season,IND,Kevin Seraphin
2016-2017 Regular Season,IND,Georges Niang
2016-2017 Regular Season,ORL,Bismack Biyombo
2016-2017 Regular Season,ORL,CJ Wilcox
2016-2017 Regular Season,ORL,Stephen Zimmerman
2016-2017 Regular Season,ORL,C.J. Watson
2016-2017 Regular Season,DET,Darrun Hilliard
2016-2017 Regular Season,OKC,Joffrey Lauvergne
2016-2017 Regular Season,HOU,Montrezl Harrell
2016-2017 Regular Season,DAL,Nicolas Brussino
2016-2017 Regular Season,HOU,Kyle Wiltjer
2016-2017 Regular Season,HOU,Bobby Brown
2016-2017 Regular Season,DAL,Salah Mejri
2016-2017 Regular Season,UTA,Derrick Favors
2016-2017 Regular Season,LAL,Thomas Robinson
2016-2017 Regular Season,GSW,Kevon Looney
2016-2017 Regular Season,PHI,Timothe Luwawu-Cabarrot
2016-2017 Regular Season,ATL,Edy Tavares
2016-2017 Regular Season,CHA,Frank Kaminsky
2016-2017 Regular Season,BOS,Jordan Mickey
2016-2017 Regular Season,MEM,Troy Daniels
2016-2017 Regular Season,MEM,Jarell Martin
2016-2017 Regular Season,MEM,Troy Williams
2016-2017 Regular Season,CLE,Kay Felder
2016-2017 Regular Season,CHI,Bobby Portis
2016-2017 Regular Season,IND,Rakeem Christmas
2016-2017 Regular Season,CHI,Denzel Valentine
2016-2017 Regular Season,CHI,Paul Zipser
2016-2017 Regular Season,MIL,Tony Snell
2016-2017 Regular Season,BKN,Anthony Bennett
2016-2017 Regular Season,SAS,Bryn Forbes
2016-2017 Regular Season,SAS,Dejounte Murray
2016-2017 Regular Season,NOP,Cheick Diallo
2016-2017 Regular Season,UTA,Raul Neto
2016-2017 Regular Season,UTA,Joel Bolomboy
2016-2017 Regular Season,LAC,Diamond Stone
2016-2017 Regular Season,MIL,Thon Maker
2016-2017 Regular Season,LAL,Jose Calderon
2016-2017 Regular Season,OKC,Anthony Morrow
2016-2017 Regular Season,PHX,Alan Williams
2016-2017 Regular Season,IND,Aaron Brooks
2016-2017 Regular Season,MIA,Udonis Haslem
2016-2017 Regular Season,NYK,Maurice Ndour
2016-2017 Regular Season,MEM,Tony Allen
2016-2017 Regular Season,MIN,Tyus Jones
2016-2017 Regular Season,MIN,Jordan Hill
2016-2017 Regular Season,GSW,James Michael McAdoo
2016-2017 Regular Season,POR,Jake Layman
2016-2017 Regular Season,POR,Pat Connaughton
2016-2017 Regular Season,CHA,Treveon Graham
2016-2017 Regular Season,LAL,Ivica Zubac
2016-2017 Regular Season,BOS,Marcus Smart
2016-2017 Regular Season,CHI,Jerian Grant
2016-2017 Regular Season,BOS,James Young
2016-2017 Regular Season,LAC,Brandon Bass
2016-2017 Regular Season,OKC,Nick Collison
2016-2017 Regular Season,DEN,Darrell Arthur
2016-2017 Regular Season,DEN,Juan Hernangomez
2016-2017 Regular Season,MIA,Josh Richardson
2016-2017 Regular Season,MIN,John Lucas III
2016-2017 Regular Season,MIN,Adreian Payne
2016-2017 Regular Season,DEN,Gary Harris
2016-2017 Regular Season,DEN,Malik Beasley
2016-2017 Regular Season,DEN,Mike Miller
2016-2017 Regular Season,SAC,Jordan Farmar
2016-2017 Regular Season,SAC,Skal Labissiere
2016-2017 Regular Season,SAC,Georgios Papagiannis
2016-2017 Regular Season,MIL,Steve Novak
2016-2017 Regular Season,UTA,Gordon Hayward
2016-2017 Regular Season,MEM,Chandler Parsons
2016-2017 Regular Season,TOR,Lucas Nogueira
2016-2017 Regular Season,BOS,Demetrius Jackson
2016-2017 Regular Season,CHA,Brian Roberts
2016-2017 Regular Season,CHA,Christian Wood
2016-2017 Regular Season,CHA,Aaron Harrison
2016-2017 Regular Season,ORL,Damjan Rudez
2016-2017 Regular Season,ORL,Arinze Onuaku
2016-2017 Regular Season,MIA,Derrick Williams
2016-2017 Regular Season,BKN,Randy Foye
2016-2017 Regular Season,DEN,Jarnell Stokes
2016-2017 Regular Season,SAC,Darren Collison
2016-2017 Regular Season,BKN,Yogi Ferrell
2016-2017 Regular Season,BOS,Kelly Olynyk
2016-2017 Regular Season,SAS,Danny Green
2016-2017 Regular Season,LAC,Alan Anderson
2016-2017 Regular Season,POR,Tim Quarterman
2016-2017 Regular Season,DAL,AJ Hammons
2016-2017 Regular Season,WAS,Danuel House
2016-2017 Regular Season,NOP,Archie Goodwin
2016-2017 Regular Season,ATL,Ryan Kelly
2016-2017 Regular Season,MIA,Josh McRoberts
2016-2017 Regular Season,PHX,John Jenkins
2016-2017 Regular Season,CHI,RJ Hunter
2016-2017 Regular Season,DEN,Alonzo Gee
2016-2017 Regular Season,HOU,Patrick Beverley
2016-2017 Regular Season,DET,Reggie Bullock
2016-2017 Regular Season,NOP,Jrue Holiday
2016-2017 Regular Season,DAL,Jonathan Gibson
2016-2017 Regular Season,LAC,Paul Pierce
2016-2017 Regular Season,PHX,"Derrick Jones, Jr."
2016-2017 Regular Season,NYK,Marshall Plumlee
2016-2017 Regular Season,PHI,Jerryd Bayless
2016-2017 Regular Season,NOP,Anthony Brown
2016-2017 Regular Season,WAS,Ian Mahinmi
2016-2017 Regular Season,TOR,Fred VanVleet
2016-2017 Regular Season,TOR,Bruno Caboclo
2016-2017 Regular Season,MIA,Wayne Ellington
2016-2017 Regular Season,DAL,Devin Harris
2016-2017 Regular Season,ATL,Mike Scott
2016-2017 Regular Season,ORL,Jodie Meeks
2016-2017 Regular Season,DET,Reggie Jackson
2016-2017 Regular Season,MEM,Toney Douglas
2016-2017 Regular Season,BKN,Caris LeVert
2016-2017 Regular Season,GSW,Damian Jones
2016-2017 Regular Season,BKN,Spencer Dinwiddie
2016-2017 Regular Season,NOP,Reggie Williams
2016-2017 Regular Season,PHI,Nerlens Noel
2016-2017 Regular Season,NOP,Tyreke Evans
2016-2017 Regular Season,HOU,Chinanu Onuaku
2016-2017 Regular Season,DAL,Pierre Jackson
2016-2017 Regular Season,UTA,Alec Burks
2016-2017 Regular Season,NOP,Donatas Motiejunas
2016-2017 Regular Season,OKC,Cameron Payne
2016-2017 Regular Season,PHI,Chasson Randle
2016-2017 Regular Season,TOR,Jared Sullinger
2016-2017 Regular Season,ATL,Gary Neal
2016-2017 Regular Season,MIA,Okaro White
2016-2017 Regular Season,SAS,Joel Anthony
2016-2017 Regular Season,MEM,Brandan Wright
2016-2017 Regular Season,ATL,Lamar Patterson
2016-2017 Regular Season,DEN,Johnny O'Bryant III
2016-2017 Regular Season,OKC,Josh Huestis
2016-2017 Regular Season,MIL,Khris Middleton
2016-2017 Regular Season,GSW,Briante Weber
2016-2017 Regular Season,PHX,Ronnie Price
2016-2017 Regular Season,TOR,Delon Wright
2016-2017 Regular Season,CHA,Mike Tobey
2016-2017 Regular Season,LAC,Brice Johnson
2016-2017 Regular Season,NOP,Jarrett Jack
2016-2017 Regular Season,DAL,Quinn Cook
2016-2017 Regular Season,LAL,David Nwaba
2016-2017 Regular Season,DAL,Ben Bentil
2016-2017 Regular Season,MIL,Axel Toupane
2016-2017 Regular Season,OKC,Norris Cole
2016-2017 Regular Season,PHI,Justin Harper
2016-2017 Regular Season,PHI,Shawn Long
2016-2017 Regular Season,NOP,Jordan Crawford
2016-2017 Regular Season,DAL,Manny Harris
2016-2017 Regular Season,DAL,Jarrod Uthoff
2016-2017 Regular Season,CLE,Larry Sanders
2016-2017 Regular Season,NOP,Wayne Selden
2016-2017 Regular Season,PHX,Jarell Eddie
2016-2017 Regular Season,PHI,Tiago Splitter
2016-2017 Regular Season,MIL,Gary Payton II
2016-2017 Regular Season,PHI,Alex Poythress
2016-2017 Regular Season,HOU,Isaiah Taylor
2016-2017 Regular Season,ORL,Patricio Garino
2016-2017 Regular Season,ORL,Marcus Georges-Hunt
2016-2017 Regular Season,PHX,Elijah Millsap
2016-2017 Regular Season,CLE,Dahntay Jones
2015-2016 Regular Season,DET,Al Horford
2015-2016 Regular Season,DET,Andre Drummond
2015-2016 Regular Season,ATL,Kent Bazemore
2015-2016 Regular Season,DET,Marcus Morris
2015-2016 Regular Season,ATL,Paul Millsap
2015-2016 Regular Season,DET,Kentavious Caldwell-Pope
2015-2016 Regular Season,DET,Reggie Jackson
2015-2016 Regular Season,ATL,Jeff Teague
2015-2016 Regular Season,DET,Ersan Ilyasova
2015-2016 Regular Season,ATL,Thabo Sefolosha
2015-2016 Regular Season,ATL,Tiago Splitter
2015-2016 Regular Season,ATL,Kyle Korver
2015-2016 Regular Season,ATL,Dennis Schroder
2015-2016 Regular Season,DET,Stanley Johnson
2015-2016 Regular Season,ATL,Lamar Patterson
2015-2016 Regular Season,DET,Aron Baynes
2015-2016 Regular Season,DET,Steve Blake
2015-2016 Regular Season,ATL,Mike Muscala
2015-2016 Regular Season,DET,Jodie Meeks
2015-2016 Regular Season,ATL,Mike Scott
2015-2016 Regular Season,CHI,Pau Gasol
2015-2016 Regular Season,CHI,Nikola Mirotic
2015-2016 Regular Season,CLE,Kevin Love
2015-2016 Regular Season,CHI,Derrick Rose
2015-2016 Regular Season,CLE,Timofey Mozgov
2015-2016 Regular Season,CLE,Mo Williams
2015-2016 Regular Season,CLE,LeBron James
2015-2016 Regular Season,CLE,J.R. Smith
2015-2016 Regular Season,CHI,Jimmy Butler
2015-2016 Regular Season,CLE,Richard Jefferson
2015-2016 Regular Season,CHI,Tony Snell
2015-2016 Regular Season,CHI,Aaron Brooks
2015-2016 Regular Season,CHI,E'Twaun Moore
2015-2016 Regular Season,CLE,Tristan Thompson
2015-2016 Regular Season,CHI,Joakim Noah
2015-2016 Regular Season,CLE,Matthew Dellavedova
2015-2016 Regular Season,CHI,Doug McDermott
2015-2016 Regular Season,CHI,Taj Gibson
2015-2016 Regular Season,CLE,James Jones
2015-2016 Regular Season,CLE,Jared Cunningham
2015-2016 Regular Season,CLE,Anderson Varejao
2015-2016 Regular Season,NOP,Andrew Bogut
2015-2016 Regular Season,NOP,Anthony Davis
2015-2016 Regular Season,GSW,Draymond Green
2015-2016 Regular Season,GSW,Stephen Curry
2015-2016 Regular Season,GSW,Harrison Barnes
2015-2016 Regular Season,NOP,Kendrick Perkins
2015-2016 Regular Season,NOP,Eric Gordon
2015-2016 Regular Season,NOP,Dante Cunningham
2015-2016 Regular Season,NOP,Nate Robinson
2015-2016 Regular Season,GSW,Klay Thompson
2015-2016 Regular Season,NOP,Ish Smith
2015-2016 Regular Season,GSW,Andre Iguodala
2015-2016 Regular Season,GSW,Leandro Barbosa
2015-2016 Regular Season,GSW,Festus Ezeli
2015-2016 Regular Season,NOP,Alexis Ajinca
2015-2016 Regular Season,GSW,James Michael McAdoo
2015-2016 Regular Season,NOP,Alonzo Gee
2015-2016 Regular Season,GSW,Marreese Speights
2015-2016 Regular Season,NOP,Ryan Anderson
2015-2016 Regular Season,GSW,Shaun Livingston
2015-2016 Regular Season,WAS,Nikola Vucevic
2015-2016 Regular Season,WAS,Bradley Beal
2015-2016 Regular Season,WAS,John Wall
2015-2016 Regular Season,ORL,Tobias Harris
2015-2016 Regular Season,WAS,Kris Humphries
2015-2016 Regular Season,ORL,Evan Fournier
2015-2016 Regular Season,ORL,Victor Oladipo
2015-2016 Regular Season,ORL,Elfrid Payton
2015-2016 Regular Season,WAS,Marcin Gortat
2015-2016 Regular Season,WAS,Otto Porter
2015-2016 Regular Season,ORL,Aaron Gordon
2015-2016 Regular Season,ORL,CJ Watson
2015-2016 Regular Season,ORL,Mario Hezonja
2015-2016 Regular Season,WAS,Drew Gooden
2015-2016 Regular Season,WAS,Ramon Sessions
2015-2016 Regular Season,ORL,Dewayne Dedmon
2015-2016 Regular Season,WAS,Nene
2015-2016 Regular Season,WAS,Gary Neal
2015-2016 Regular Season,ORL,Jason Smith
2015-2016 Regular Season,BOS,Tyler Zeller
2015-2016 Regular Season,PHI,Hollis Thompson
2015-2016 Regular Season,BOS,Jae Crowder
2015-2016 Regular Season,BOS,David Lee
2015-2016 Regular Season,PHI,JaKarr Sampson
2015-2016 Regular Season,PHI,Isaiah Canaan
2015-2016 Regular Season,PHI,Jahlil Okafor
2015-2016 Regular Season,BOS,Marcus Smart
2015-2016 Regular Season,PHI,Nerlens Noel
2015-2016 Regular Season,BOS,Avery Bradley
2015-2016 Regular Season,BOS,Jared Sullinger
2015-2016 Regular Season,BOS,Isaiah Thomas
2015-2016 Regular Season,PHI,Christian Wood
2015-2016 Regular Season,BOS,Amir Johnson
2015-2016 Regular Season,BOS,Evan Turner
2015-2016 Regular Season,PHI,TJ McConnell
2015-2016 Regular Season,PHI,Richaun Holmes
2015-2016 Regular Season,PHI,Jerami Grant
2015-2016 Regular Season,BOS,Jonas Jerebko
2015-2016 Regular Season,BOS,Jordan Mickey
2015-2016 Regular Season,BOS,Terry Rozier
2015-2016 Regular Season,BKN,Brook Lopez
2015-2016 Regular Season,BKN,Thaddeus Young
2015-2016 Regular Season,BKN,Joe Johnson
2015-2016 Regular Season,BKN,Shane Larkin
2015-2016 Regular Season,BKN,Wayne Ellington
2015-2016 Regular Season,BKN,Andrea Bargnani
2015-2016 Regular Season,BKN,Bojan Bogdanovic
2015-2016 Regular Season,BKN,Rondae Hollis-Jefferson
2015-2016 Regular Season,BKN,Donald Sloan
2015-2016 Regular Season,BKN,Thomas Robinson
2015-2016 Regular Season,BKN,Markel Brown
2015-2016 Regular Season,CHI,Kirk Hinrich
2015-2016 Regular Season,UTA,Gordon Hayward
2015-2016 Regular Season,UTA,Rudy Gobert
2015-2016 Regular Season,UTA,Derrick Favors
2015-2016 Regular Season,UTA,Rodney Hood
2015-2016 Regular Season,UTA,Raul Neto
2015-2016 Regular Season,UTA,Alec Burks
2015-2016 Regular Season,UTA,Trey Burke
2015-2016 Regular Season,DET,Anthony Tolliver
2015-2016 Regular Season,UTA,Trey Lyles
2015-2016 Regular Season,UTA,Joe Ingles
2015-2016 Regular Season,UTA,Elijah Millsap
2015-2016 Regular Season,DET,Reggie Bullock
2015-2016 Regular Season,MIA,Hassan Whiteside
2015-2016 Regular Season,MIA,Chris Bosh
2015-2016 Regular Season,CHA,Marvin Williams
2015-2016 Regular Season,MIA,Luol Deng
2015-2016 Regular Season,MIA,Dwyane Wade
2015-2016 Regular Season,CHA,Al Jefferson
2015-2016 Regular Season,MIA,Goran Dragic
2015-2016 Regular Season,CHA,Nicolas Batum
2015-2016 Regular Season,CHA,PJ Hairston
2015-2016 Regular Season,CHA,Kemba Walker
2015-2016 Regular Season,MIA,Udonis Haslem
2015-2016 Regular Season,MIA,Mario Chalmers
2015-2016 Regular Season,CHA,Jeremy Lin
2015-2016 Regular Season,MIA,Justise Winslow
2015-2016 Regular Season,MIA,Gerald Green
2015-2016 Regular Season,CHA,Cody Zeller
2015-2016 Regular Season,MIA,Josh McRoberts
2015-2016 Regular Season,CHA,Spencer Hawes
2015-2016 Regular Season,CHA,Brian Roberts
2015-2016 Regular Season,CHA,Frank Kaminsky
2015-2016 Regular Season,TOR,Jonas Valanciunas
2015-2016 Regular Season,IND,Paul George
2015-2016 Regular Season,TOR,Luis Scola
2015-2016 Regular Season,TOR,Kyle Lowry
2015-2016 Regular Season,IND,Monta Ellis
2015-2016 Regular Season,IND,CJ Miles
2015-2016 Regular Season,TOR,DeMarre Carroll
2015-2016 Regular Season,TOR,DeMar DeRozan
2015-2016 Regular Season,IND,George Hill
2015-2016 Regular Season,IND,Ian Mahinmi
2015-2016 Regular Season,TOR,Patrick Patterson
2015-2016 Regular Season,IND,Rodney Stuckey
2015-2016 Regular Season,TOR,Bismack Biyombo
2015-2016 Regular Season,IND,Lavoy Allen
2015-2016 Regular Season,IND,Jordan Hill
2015-2016 Regular Season,TOR,Terrence Ross
2015-2016 Regular Season,TOR,Cory Joseph
2015-2016 Regular Season,IND,Chase Budinger
2015-2016 Regular Season,IND,Joe Young
2015-2016 Regular Season,TOR,James Johnson
2015-2016 Regular Season,HOU,Clint Capela
2015-2016 Regular Season,HOU,Trevor Ariza
2015-2016 Regular Season,DEN,Kenneth Faried
2015-2016 Regular Season,DEN,Danilo Gallinari
2015-2016 Regular Season,DEN,Gary Harris
2015-2016 Regular Season,HOU,Terrence Jones
2015-2016 Regular Season,HOU,Ty Lawson
2015-2016 Regular Season,DEN,Joffrey Lauvergne
2015-2016 Regular Season,HOU,James Harden
2015-2016 Regular Season,HOU,Montrezl Harrell
2015-2016 Regular Season,DEN,Emmanuel Mudiay
2015-2016 Regular Season,HOU,Patrick Beverley
2015-2016 Regular Season,HOU,Corey Brewer
2015-2016 Regular Season,DEN,Will Barton
2015-2016 Regular Season,DEN,Jameer Nelson
2015-2016 Regular Season,DEN,Darrell Arthur
2015-2016 Regular Season,DEN,Randy Foye
2015-2016 Regular Season,HOU,Jason Terry
2015-2016 Regular Season,DEN,Nikola Jokic
2015-2016 Regular Season,DEN,Mike Miller
2015-2016 Regular Season,MEM,Marc Gasol
2015-2016 Regular Season,MEM,Mike Conley
2015-2016 Regular Season,MEM,Zach Randolph
2015-2016 Regular Season,MEM,Courtney Lee
2015-2016 Regular Season,MEM,Jeff Green
2015-2016 Regular Season,MEM,Tony Allen
2015-2016 Regular Season,MEM,Matt Barnes
2015-2016 Regular Season,MEM,Beno Udrih
2015-2016 Regular Season,MEM,Brandan Wright
2015-2016 Regular Season,MEM,JaMychal Green
2015-2016 Regular Season,MEM,Jordan Adams
2015-2016 Regular Season,CLE,Sasha Kaun
2015-2016 Regular Season,MEM,Russ Smith
2015-2016 Regular Season,CLE,Joe Harris
2015-2016 Regular Season,NYK,Greg Monroe
2015-2016 Regular Season,NYK,Robin Lopez
2015-2016 Regular Season,MIL,Michael Carter-Williams
2015-2016 Regular Season,MIL,Chris Copeland
2015-2016 Regular Season,NYK,Carmelo Anthony
2015-2016 Regular Season,MIL,Khris Middleton
2015-2016 Regular Season,NYK,Sasha Vujacic
2015-2016 Regular Season,NYK,Jose Calderon
2015-2016 Regular Season,MIL,Jerryd Bayless
2015-2016 Regular Season,NYK,Kristaps Porzingis
2015-2016 Regular Season,NYK,Kyle O'Quinn
2015-2016 Regular Season,NYK,Derrick Williams
2015-2016 Regular Season,MIL,Greivis Vasquez
2015-2016 Regular Season,NYK,Langston Galloway
2015-2016 Regular Season,MIL,John Henson
2015-2016 Regular Season,NYK,Jerian Grant
2015-2016 Regular Season,NYK,Lance Thomas
2015-2016 Regular Season,MIL,Johnny O'Bryant
2015-2016 Regular Season,MIL,Rashad Vaughn
2015-2016 Regular Season,MIL,Damien Inglis
2015-2016 Regular Season,NYK,Cleanthony Early
2015-2016 Regular Season,MIL,Miles Plumlee
2015-2016 Regular Season,OKC,Steven Adams
2015-2016 Regular Season,OKC,Andre Roberson
2015-2016 Regular Season,SAS,Kawhi Leonard
2015-2016 Regular Season,OKC,Kevin Durant
2015-2016 Regular Season,SAS,Tony Parker
2015-2016 Regular Season,SAS,Danny Green
2015-2016 Regular Season,SAS,Tim Duncan
2015-2016 Regular Season,OKC,Russell Westbrook
2015-2016 Regular Season,SAS,LaMarcus Aldridge
2015-2016 Regular Season,OKC,Serge Ibaka
2015-2016 Regular Season,SAS,Patty Mills
2015-2016 Regular Season,SAS,Manu Ginobili
2015-2016 Regular Season,SAS,Boris Diaw
2015-2016 Regular Season,OKC,Enes Kanter
2015-2016 Regular Season,OKC,Anthony Morrow
2015-2016 Regular Season,OKC,Dion Waiters
2015-2016 Regular Season,SAS,David West
2015-2016 Regular Season,OKC,D.J. Augustin
2015-2016 Regular Season,SAS,Kyle Anderson
2015-2016 Regular Season,OKC,Nick Collison
2015-2016 Regular Season,DAL,Tyson Chandler
2015-2016 Regular Season,DAL,Dirk Nowitzki
2015-2016 Regular Season,PHX,Eric Bledsoe
2015-2016 Regular Season,PHX,Brandon Knight
2015-2016 Regular Season,DAL,Wesley Matthews
2015-2016 Regular Season,DAL,Deron Williams
2015-2016 Regular Season,DAL,Zaza Pachulia
2015-2016 Regular Season,PHX,Markieff Morris
2015-2016 Regular Season,PHX,PJ Tucker
2015-2016 Regular Season,DAL,Raymond Felton
2015-2016 Regular Season,PHX,TJ Warren
2015-2016 Regular Season,DAL,Dwight Powell
2015-2016 Regular Season,PHX,Mirza Teletovic
2015-2016 Regular Season,DAL,Devin Harris
